Price,Close,High,Low,Open,Volume
Ticker,XLF,XLF,XLF,XLF,XLF
Date,,,,,
2000-01-03,11.303074836730957,11.719991983236042,11.225868645259876,11.719991983236042,1185699
2000-01-04,10.808947563171387,11.071451070980283,10.708578506645928,11.056009142203306,885705
2000-01-05,10.724024772644043,10.92476296688145,10.60821374050303,10.808951934740438,717181
2000-01-06,11.194991111755371,11.264477528323667,10.754912020390728,10.754912020390728,415832
2000-01-07,11.38028335571289,11.395724131520794,11.11777972539898,11.272193284355543,468149
2000-01-10,11.179543495178223,11.472929793882452,11.148660787955425,11.472929793882452,460640
2000-01-11,10.994246482849121,11.218146384597553,10.994246482849121,11.071453825593512,476151
2000-01-12,11.210430145263672,11.272195581433017,11.079178303359873,11.079178303359873,143288
2000-01-13,11.550135612487793,11.60418121853085,11.34939860204669,11.411164014517075,1104576
2000-01-14,11.820358276367188,11.897564449550112,11.681385540392768,11.689106505763593,731583
2000-01-18,11.426602363586426,11.78175399003937,11.426602363586426,11.78175399003937,466180
2000-01-19,11.388009071350098,11.658232622136035,11.364846157718397,11.43433257826152,339510
2000-01-20,11.179543495178223,11.472929793882452,11.117778080732629,11.472929793882452,588172
2000-01-21,11.040568351745605,11.241305304224182,10.978802957109895,11.241305304224182,498309
2000-01-24,10.839835166931152,11.148662280503935,10.747187032859317,11.148662280503935,346773
2000-01-25,10.955650329589844,11.040578696924252,10.824398452960352,10.83984039617608,231674
2000-01-26,11.36484146118164,11.380283397221373,11.025131630238146,11.040573566277878,630518
2000-01-27,11.48837947845459,11.557865913647394,11.303083091391269,11.418893043261786,262572
2000-01-28,11.086892127990723,11.303071015267212,10.994244033443655,11.179540222537788,170986
2000-01-31,11.395724296569824,11.395724296569826,10.96336632522943,10.96336632522943,541763
2000-02-01,11.457489013671875,11.480651916552409,11.287634686933993,11.457489013671875,332001
2000-02-02,11.341678619384766,11.442047713400427,11.241309525369104,11.426605778855526,399829
2000-02-03,11.272187232971191,11.39571801381992,11.06372933033268,11.333952623395556,350220
2000-02-04,11.156377792358398,11.364835702029774,11.086891435742967,11.310791273628848,216533
2000-02-07,11.040568351745605,11.13321644369917,10.963361028363487,11.07145104906346,91586
2000-02-08,11.164106369018555,11.241312582211497,11.102340934393915,11.179547147586858,608483
2000-02-09,10.901603698730469,11.164107400219867,10.824396318230356,11.164107400219867,223550
2000-02-10,10.600496292114258,10.917044428759255,10.500127172660239,10.917044428759255,641474
2000-02-11,10.623658180236816,10.870719917439366,10.53101002878586,10.747189048838091,588664
2000-02-14,10.716303825378418,10.716303825378418,10.415197693628881,10.639097630647317,1014713
2000-02-15,10.731746673583984,10.770350358495326,10.438361452679366,10.51556766232639,373485
2000-02-16,10.507847785949707,10.747188542545576,10.446082354558795,10.700865049090218,376317
2000-02-17,10.376587867736816,10.685414784022905,10.268497866949312,10.685414784022905,611807
2000-02-18,10.006003379821777,10.33027247516453,9.913355232606085,10.33027247516453,881765
2000-02-22,10.098648071289062,10.175854254127758,9.882469135095352,10.114090003961955,564537
2000-02-23,10.060044288635254,10.183575107952564,9.95967520789613,10.129530664545051,392443
2000-02-24,9.85158920288086,10.036885486059933,9.74349912427194,9.959678121314194,435774
2000-02-25,9.789822578430176,10.114091614442158,9.712615223122393,9.928794193738566,608114
2000-02-28,10.106369018554688,10.199017133891449,9.882469116447032,10.036882642008303,1225337
2000-02-29,10.17585563659668,10.24534202271445,10.006001315170366,10.229901248119065,435159
2000-03-01,10.314826965332031,10.407475080465021,10.12953073506605,10.19129614515471,1578634
2000-03-02,10.253063201904297,10.330270557002393,10.075487909424291,10.253063201904297,600359
2000-03-03,10.345711708068848,10.469242552576818,10.253063574687872,10.469242552576818,418417
2000-03-06,10.245338439941406,10.399751932774265,10.144969379556297,10.291663067878769,1878260
2000-03-07,9.936514854431152,10.222180203966927,9.820704985221521,10.129532076564141,1253281
2000-03-08,9.820704460144043,9.882469875110194,9.63540821524559,9.774380979007102,649229
2000-03-09,9.874746322631836,9.928790756532607,9.666288391746697,9.70489147594903,385180
2000-03-10,9.905632972717285,10.006002075831349,9.85158851726183,9.85158851726183,183419
2000-03-13,10.006003379821777,10.11409346499458,9.619969433089725,9.619969433089725,411646
2000-03-14,9.967397689819336,10.152693946971999,9.94423594771911,9.95967672239412,286208
2000-03-15,10.577330589294434,10.623654066996648,9.882469142359145,10.021440735641049,1206626
2000-03-16,11.48837947845459,11.48837947845459,10.808959392555746,10.870724854910186,2141694
2000-03-17,11.491779327392578,11.747495631213024,11.422037987972352,11.499527459436425,1075771
2000-03-20,11.274807929992676,11.530524250889243,11.15082267139271,11.522776118327993,422233
2000-03-21,11.685502052307129,11.70100064322212,11.143072330059795,11.150820461085216,932359
2000-03-22,11.78624439239502,11.840487154709576,11.592518910491528,11.662260270285996,830679
2000-03-23,12.19693660736084,12.27442606664322,11.662255029913846,11.76299237496978,724567
2000-03-24,12.336419105529785,12.491398022100288,12.134944418010477,12.351916531414023,660185
2000-03-27,11.933476448059082,12.328676750404902,11.840488347112892,12.328676750404902,316613
2000-03-28,12.026467323303223,12.165950089115112,11.809495037710361,11.809495037710361,371516
2000-03-29,11.933476448059082,12.150448683600192,11.817241612984516,12.150448683600192,237091
2000-03-30,11.956722259521484,12.088455670642109,11.855984876639095,12.041961046068513,511727
2000-03-31,12.034210205078125,12.119450145129614,11.778493878220655,11.855983356665616,1533826
2000-04-03,12.61539363861084,12.61539363861084,12.227942534868582,12.289934618312705,539917
2000-04-04,12.111700057983398,12.708372612832532,11.646759724341846,12.646381732779247,1568048
2000-04-05,12.018715858459473,12.24343740490732,11.97222238784695,12.057461193591738,346403
2000-04-06,12.150444984436035,12.181442173080455,12.034210184748783,12.17369287591935,343080
2000-04-07,11.902484893798828,12.227943951810296,11.87149001291815,12.227943951810296,783408
2000-04-10,12.243431091308594,12.29767499829478,11.817236117928864,11.933470898953855,179111
2000-04-11,12.398412704467773,12.398412704467773,12.072953911024785,12.289926051842718,162861
2000-04-12,12.452656745910645,12.793613002717578,12.398413996163072,12.398413996163072,1093128
2000-04-13,12.12719440460205,12.351915799854288,12.096198390237326,12.258927756760116,790425
2000-04-14,11.143075942993164,11.762996491948913,10.972597209814108,11.561521731322069,1045242
2000-04-17,11.236068725585938,11.422044968069866,11.034593880678546,11.406546365646403,498309
2000-04-18,11.685502052307129,11.778491268932923,11.189565773940618,11.189565773940618,909586
2000-04-19,11.53053092956543,11.70100974000629,11.37555072208873,11.60802161552027,218626
2000-04-20,11.747496604919434,11.747496604919434,11.468532388548452,11.538273733749278,175048
2000-04-24,12.026467323303223,12.026467323303224,11.62351879291648,11.68551087451444,196468
2000-04-25,12.398412704467773,12.444906152426958,12.026459298633425,12.026459298633425,252724
2000-04-26,12.150444984436035,12.390665045403976,12.096202233172962,12.390665045403976,938761
2000-04-27,11.902484893798828,12.010971634613691,11.693261879038953,11.778501876976748,170247
2000-04-28,12.150444984436035,12.150444984436035,11.561520524406337,11.902476790739321,436143
2000-05-01,11.879233360290527,12.041962823671081,11.577022331464255,11.592519765654822,117068
2000-05-02,11.7629976272583,11.871484316012408,11.724252298100936,11.747499029822329,179480
2000-05-03,11.553770065307617,11.894727461783585,11.453033870073396,11.79399010211715,425311
2000-05-04,11.37554931640625,11.499533467066824,11.298059804459808,11.46853742940168,180834
2000-05-05,11.453032493591309,11.484028510960941,11.236060372003884,11.251557798472664,74476
2000-05-08,11.677754402160645,11.68550369870996,11.329050030628329,11.329050030628329,49240
2000-05-09,11.646759986877441,11.886978873565743,11.515026598268134,11.747496188112997,701424
2000-05-10,11.336796760559082,11.623510217531576,11.32904862940033,11.615762086372824,348373
2000-05-11,11.677754402160645,11.739747610122928,11.484030139453438,11.484030139453438,293840
2000-05-12,11.809488296508789,11.948970982699876,11.62351215787553,11.654509345413363,611192
2000-05-15,12.336419105529785,12.351916531414023,11.871478862522185,11.871478862522185,493262
2000-05-16,12.266681671142578,12.452657827370313,12.165944295411121,12.344172318453667,217272
2000-05-17,12.057456970214844,12.227935686423423,12.026460945852588,12.034210243051234,118053
2000-05-18,12.21243667602539,12.44490624644185,12.134946042931782,12.134946042931782,283992
2000-05-19,11.995464324951172,12.227933891324673,11.902475101083175,12.227933891324673,182311
2000-05-22,12.150444984436035,12.150444984436035,11.840484742315141,12.049708779070993,179849
2000-05-23,12.227936744689941,12.274430203040934,12.0419605824211,12.088455205204529,203731
2000-05-24,12.382919311523438,12.491404845267136,12.158197780212353,12.158197780212353,332616
2000-05-25,12.072954177856445,12.41391040667745,11.948970094648809,12.35966766138216,532777
2000-05-26,12.026467323303223,12.134954048316132,11.902483160107302,11.964476406138218,644675
2000-05-30,12.274421691894531,12.30541886187818,12.119442828566065,12.251174978838424,315382
2000-05-31,12.421660423278809,12.444907149120194,12.212437561841798,12.289927036123839,152029
2000-06-01,12.832355499267578,12.85560222055366,12.460403300962087,12.48365002224817,581032
2000-06-02,13.359288215637207,13.467773694796296,13.173312110422698,13.45227626824446,1362348
2000-06-05,13.057080268859863,13.328296380733695,12.925348026317298,13.328296380733695,214194
2000-06-06,12.770371437072754,13.212065239359633,12.646387293584,12.956347652305887,292732
2000-06-07,12.956340789794922,13.049328848159034,12.73161935764028,12.73161935764028,115960
2000-06-08,12.739371299743652,12.971840911724792,12.66188065279501,12.971840911724792,305534
2000-06-09,12.5223970413208,12.894349290338385,12.46040499981787,12.86335326958692,279437
2000-06-12,12.630885124206543,12.661881151319898,12.53789704286647,12.553395638639369,104635
2000-06-13,12.61539363861084,12.770373847221146,12.460413430000534,12.522405513444657,689237
2000-06-14,12.832355499267578,12.971836991416115,12.67737541664029,12.739367449691205,289039
2000-06-15,12.53015422821045,12.708381185220599,12.32093122804927,12.646390263351586,1172281
2000-06-16,11.943607330322266,12.394603371482201,11.850297925439815,12.347949253269064,1355947
2000-06-19,12.254633903503418,12.316838974792383,11.881395296580367,11.881395296580367,845820
2000-06-20,12.099117279052734,12.316839120738598,12.068014158811897,12.309064217020106,785132
2000-06-21,12.005806922912598,12.114667239907218,11.88139329591738,12.005806922912596,457070
2000-06-22,11.998034477233887,11.998034477233885,11.75698438964043,11.881396885770304,470488
2000-06-23,11.912503242492676,12.161328277869568,11.896951093553636,12.00581263075901,556289
2000-06-26,12.099117279052734,12.17687566388264,11.974704798089384,12.036912207026683,216041
2000-06-27,12.215761184692383,12.285742365146412,12.114675699428254,12.223537260894906,270820
2000-06-28,12.122448921203613,12.316842601299971,12.09912069808905,12.27018849198275,388873
2000-06-29,12.114669799804688,12.161325065843338,11.94360204893718,11.982481242560112,92694
2000-06-30,11.819193840026855,12.068017706648847,11.648126044182776,11.990260467414968,776022
2000-07-03,12.036913871765137,12.036913871765137,11.725881457884494,11.819191999967737,514558
