Price,Close,High,Low,Open,Volume
Ticker,XLE,XLE,XLE,XLE,XLE
Date,,,,,
2000-01-03,13.846362113952637,14.237318220699535,13.748623087265912,14.237318220699535,380300
2000-01-04,13.585723876953125,13.716042571216464,13.487984856255622,13.716042571216464,722200
2000-01-05,13.944101333618164,13.944101333618164,13.553145221460644,13.618304573486897,337800
2000-01-06,14.481663703918457,14.514243374793415,13.944099134481664,13.944099134481664,133100
2000-01-07,14.636415481567383,14.807458734273512,14.432792561679133,14.432792561679133,468000
2000-01-10,14.514246940612793,14.636420736409198,14.40021806453615,14.636420736409198,122100
2000-01-11,14.530533790588379,14.628272807117002,14.367635429707343,14.514243954500277,144800
2000-01-12,14.46537971496582,14.514249241029896,14.367640662837674,14.514249241029896,57300
2000-01-13,14.717865943908691,14.75859053146793,14.44908366601772,14.563112511183588,149200
2000-01-14,14.628270149230957,14.644559982359278,14.432792151691125,14.644559982359278,35700
2000-01-18,14.807461738586426,14.8889109230671,14.530534511352137,14.530534511352137,110500
2000-01-19,14.758584022521973,14.921482300916253,14.742294194682543,14.75858402252197,190300
2000-01-20,14.758584022521973,14.807453506040256,14.563106088448833,14.807453506040256,344300
2000-01-21,15.165830612182617,15.239134841779633,15.002932324189247,15.084381468185931,483300
2000-01-24,14.628270149230957,15.31244314062038,14.611980316102638,15.263573641235421,296500
2000-01-25,14.595685005187988,15.361306874879768,14.497946043099676,14.660844313246862,57800
2000-01-26,14.367630958557129,14.742297071988892,14.367630958557129,14.497949606707307,46900
2000-01-27,14.074416160583496,14.530531499120924,13.887083075112766,14.416502664486568,1688800
2000-01-28,13.911517143249512,14.058125637733406,13.813778146926914,14.041835805012973,33100
2000-01-31,14.237318992614746,14.237318992614746,13.618305123370625,13.650884800699265,101600
2000-02-01,14.204730033874512,14.237309689915508,14.074411409710525,14.237309689915508,114200
2000-02-02,14.294325828552246,14.392064808576533,14.20473176352998,14.237311423538076,29400
2000-02-03,14.123291015625,14.269899572880623,13.92781293928417,14.269899572880623,96800
2000-02-04,13.716043472290039,14.074419905057713,13.634594283024658,13.992970715792332,65600
2000-02-07,13.870797157287598,13.92781159069982,13.716043695168711,13.716043695168711,55300
2000-02-08,13.748626708984375,14.107003234574016,13.748626708984377,13.944104813851453,99400
