Price,Close,High,Low,Open,Volume
Ticker,XLRE,XLRE,XLRE,XLRE,XLRE
Date,,,,,
2015-10-08,21.915172576904297,21.915172576904297,21.77008785104249,21.77008785104249,2000
2015-10-09,21.878894805908203,21.907912572068366,21.80635177415104,21.907912572068366,4300
2015-10-12,22.016733169555664,22.0675128922418,21.958699003108126,22.0675128922418,2300
2015-10-13,21.878894805908203,21.878894805908203,21.878894805908203,21.878894805908203,500
2015-10-14,21.878894805908203,21.878894805908203,21.878894805908203,21.878894805908203,0
2015-10-15,21.81360626220703,21.81360626220703,21.78458987962824,21.78458987962824,2500
2015-10-16,22.228553771972656,22.24161121483365,22.19518444385157,22.19518444385157,400
2015-10-19,22.488258361816406,22.49551280474454,22.270630608546558,22.270630608546558,2000
2015-10-20,22.510019302368164,22.74941035902387,22.481001533734325,22.74941035902387,3200
2015-10-21,22.528152465820312,22.528152465820312,22.528152465820312,22.528152465820312,400
2015-10-22,22.81324577331543,22.82412674390172,22.61665497183512,22.61883144268103,2200
2015-10-23,22.539033889770508,22.539033889770508,22.444728916518503,22.526701477449027,3500
2015-10-26,22.568056106567383,22.57531054957786,22.508570504067563,22.508570504067563,600
2015-10-27,22.5738582611084,22.575309703113483,22.488257773895274,22.53178304668264,3400
2015-10-28,22.49188232421875,22.727646849720347,22.49188232421875,22.662358254462777,3200
2015-10-29,22.594167709350586,22.594167709350586,22.49550978931104,22.510018673222444,3900
2015-10-30,22.45198631286621,22.45198631286621,22.45198631286621,22.45198631286621,200
2015-11-02,22.45198631286621,22.45198631286621,22.45198631286621,22.45198631286621,100
2015-11-03,22.742155075073242,22.92351197139178,22.720391749403426,22.92351197139178,500
2015-11-04,22.64785385131836,22.865483006451015,22.64785385131836,22.865483006451015,1900
2015-11-05,22.56079864501953,22.69137583445045,22.451984781708212,22.69137583445045,23800
2015-11-06,21.7265567779541,22.03848947801537,21.7265567779541,22.03848947801537,9000
2015-11-09,21.55245590209961,21.838275141148802,21.47265979746096,21.80635586910724,45500
2015-11-10,21.784591674804688,21.84262582838787,21.65401448333168,21.84262582838787,27200
2015-11-11,21.860036849975586,21.951440333213455,21.7555745402951,21.838998552024755,27100
2015-11-12,21.7265567779541,21.820861755434336,21.661268184451128,21.661268184451128,63900
2015-11-13,21.443632125854492,21.668515601073132,21.440730626761813,21.63224340330745,47700
2015-11-16,21.421878814697266,21.487167413316023,21.421878814697266,21.421878814697266,4200
2015-11-17,21.755573272705078,21.893404902317975,21.712048004695916,21.76282771464716,25700
2015-11-18,22.01310157775879,22.01310157775879,19.368918840679004,21.50167513900373,28600
2015-11-19,22.132801055908203,22.161817446724715,22.060258003401465,22.060258003401465,3500
2015-11-20,22.31415367126465,22.321408113473904,22.27788146021837,22.27788146021837,600
2015-11-23,22.43022346496582,22.49696212388193,22.43022346496582,22.466494294771078,2400
2015-11-24,22.08927345275879,22.502767009786396,22.08927345275879,22.502767009786396,2500
2015-11-25,22.08927345275879,22.08927345275879,22.08927345275879,22.08927345275879,0
2015-11-27,22.25611686706543,22.25611686706543,22.25611686706543,22.25611686706543,0
2015-11-30,22.306896209716797,22.488253089470593,22.286584327737536,22.488253089470593,1600
2015-12-01,22.6761417388916,22.6761417388916,22.47374654344406,22.47374654344406,5600
2015-12-02,22.212602615356445,22.64785824273042,22.212602615356445,22.568062115655266,4400
2015-12-03,21.77008628845215,22.031240713359693,21.77008628845215,22.031240713359693,800
2015-12-04,22.212602615356445,22.364941808208556,21.987718973083478,21.987718973083478,4400
2015-12-07,22.212602615356445,22.212602615356445,22.212602615356445,22.212602615356445,0
2015-12-08,22.28513526916504,22.31415303717748,21.70479374534954,21.965948122888182,4600
2015-12-09,22.16180992126465,22.16180992126465,22.132793540301197,22.132793540301197,600
2015-12-10,21.980459213256836,21.980459213256836,21.980459213256836,21.980459213256836,700
2015-12-11,21.86293601989746,21.893403844395955,21.86293601989746,21.893403844395955,300
2015-12-14,21.930400848388672,21.958692201744757,21.828115021771133,21.835369463285584,600
2015-12-15,22.183574676513672,22.335915183244612,22.183574676513672,22.287310562755746,4100
2015-12-16,22.58255958557129,22.58255958557129,22.386695193758204,22.386695193758204,1600
2015-12-17,22.55354881286621,22.82195630498637,22.530335423779885,22.82195630498637,2400
2015-12-18,22.260168075561523,22.436195593717617,22.260168075561523,22.416392165676246,1400
2015-12-21,22.29684066772461,22.33791361672119,22.29684066772461,22.33791361672119,500
2015-12-22,22.5022029876709,22.5022029876709,22.5022029876709,22.5022029876709,200
2015-12-23,22.722238540649414,22.722238540649414,22.553545689127287,22.553545689127287,4500
2015-12-24,22.74424171447754,22.74424171447754,22.63129112021777,22.63129112021777,300
2015-12-28,22.683364868164062,22.758910543949984,22.678230750351123,22.758910543949984,2100
2015-12-29,23.05963134765625,23.096303229166917,22.92027567981902,22.92027567981902,3500
2015-12-30,23.05963134765625,23.16964839113086,23.05963134765625,23.15497907894955,2000
2015-12-31,22.871862411499023,23.022952372555636,22.871862411499023,22.971611191562722,36800
2016-01-04,22.340839385986328,22.72223292034988,22.268228704815492,22.72223292034988,1900
2016-01-05,23.017822265625,23.017822265625,22.68557062276162,22.68557062276162,1500
2016-01-06,22.79557991027832,22.87259166901276,22.604883127501115,22.604883127501115,3700
2016-01-07,22.377517700195312,22.553545202193018,22.375317164065784,22.532275684511298,1500
2016-01-08,22.08414077758789,22.384120187557777,22.06213681299561,22.377519977439754,4000
2016-01-11,22.21615982055664,22.21615982055664,22.21615982055664,22.21615982055664,500
2016-01-12,21.97412109375,22.084139511461455,21.97412109375,22.032798329298664,2300
2016-01-13,21.746755599975586,22.21616376080283,21.746755599975586,22.179490483191522,3300
2016-01-14,21.820096969604492,21.877305314230718,21.63673481019605,21.877305314230718,3700
2016-01-15,21.453372955322266,21.490044828147617,21.377094228776336,21.377094228776336,1400
2016-01-19,21.600065231323242,21.64407176254992,21.53038670802673,21.64407176254992,4700
2016-01-20,21.0206356048584,21.189328437809362,20.62457411014996,21.0206356048584,4600
2016-01-21,21.181995391845703,21.181995391845703,21.181995391845703,21.181995391845703,100
2016-01-22,21.622066497802734,21.622066497802734,21.605198051300015,21.61106521539293,300
2016-01-25,21.622066497802734,21.622066497802734,21.622066497802734,21.622066497802734,0
2016-01-26,21.814231872558594,21.897845260193044,21.70274735571266,21.70274735571266,500
2016-01-27,21.622066497802734,21.622066497802734,21.622066497802734,21.622066497802734,900
2016-01-28,21.387361526489258,21.629399513764543,21.387361526489258,21.6220648597329,1700
2016-01-29,21.40936851501465,21.416703170083117,21.277347521667043,21.277347521667043,600
2016-02-01,21.864105224609375,21.864105224609375,21.715215788508583,21.715215788508583,700
2016-02-02,21.585391998291016,21.768754143843687,21.585391998291016,21.768754143843687,1100
2016-02-03,21.607393264770508,21.768752838504085,21.304480339082733,21.768752838504085,3800
2016-02-04,21.737211227416992,21.743079788721776,21.595656492554767,21.595656492554767,1500
2016-02-05,21.341888427734375,21.424034318110305,21.341888427734375,21.424034318110305,200
2016-02-08,20.21091079711914,20.60990732111388,20.21091079711914,20.60990732111388,700
2016-02-09,20.0524845123291,20.20650804435138,19.85518610347143,20.111160343424565,1400
2016-02-10,20.477886199951172,20.477886199951172,20.477886199951172,20.477886199951172,300
2016-02-11,19.964473724365234,20.023149566212048,19.964473724365234,20.023149566212048,800
2016-02-12,20.162500381469727,20.17570219790535,19.96446893810913,19.96446893810913,1800
2016-02-16,20.162500381469727,20.162500381469727,20.162500381469727,20.162500381469727,100
2016-02-17,20.79327392578125,20.86661908615528,20.777137123154567,20.829945806496976,2600
2016-02-18,21.04997444152832,21.04997444152832,20.889349306010086,20.889349306010086,3900
2016-02-19,21.0206356048584,21.0206356048584,21.0206356048584,21.0206356048584,200
2016-02-22,21.343355178833008,21.38369507687158,21.325019243072447,21.343355178833008,800
2016-02-23,21.23333740234375,21.23333740234375,21.23333740234375,21.23333740234375,300
2016-02-24,21.25093650817871,21.25093650817871,21.203995011818403,21.21059661877189,800
