Price,Close,High,Low,Open,Volume
Ticker,XLI,XLI,XLI,XLI,XLI
Date,,,,,
2000-01-03,18.374736785888672,18.78284307419931,18.275198666788516,18.78284307419931,82800
2000-01-04,17.867097854614258,18.22543519320262,17.79742114988874,18.13585085855553,146900
2000-01-05,17.78746223449707,17.91686179188289,17.658062677111246,17.837231295030076,129200
2000-01-06,18.0263614654541,18.07613054735762,17.71779315765229,17.787469872317217,54000
2000-01-07,18.71316909790039,18.71316909790039,18.235386057102936,18.235386057102936,32900
2000-01-10,18.71316909790039,18.872430111499543,18.65344621780071,18.812707231399862,122500
2000-01-11,18.47427749633789,18.772891895524385,18.47427749633789,18.772891895524385,109800
2000-01-12,18.255300521850586,18.42451541218399,18.255300521850586,18.42451541218399,39900
2000-01-13,18.60367774963379,18.643493004314653,18.374740035218817,18.514093426601843,189700
2000-01-14,18.47427749633789,18.663399949156005,18.404600803194374,18.653446135849787,5700
2000-01-18,18.454368591308594,18.533999092241963,18.324969027291868,18.33492283990854,83600
2000-01-19,18.39464569091797,18.49418381695107,18.39464569091797,18.47427619174445,62800
2000-01-20,18.275205612182617,18.474281926040813,18.076129298324418,18.474281926040813,49600
2000-01-21,18.04627227783203,18.324979185597776,18.04627227783203,18.25530245865634,45700
2000-01-24,17.528663635253906,18.18561525361095,17.518709822854557,18.165707628812253,51600
2000-01-25,17.429126739501953,17.449034365703554,17.08074328097393,17.299727169191545,89700
2000-01-26,17.568477630615234,17.677969559191308,16.732357448761594,17.36940139684056,93400
2000-01-27,17.668018341064453,18.016401801310796,17.60829546216508,17.60829546216508,156000
2000-01-28,17.200193405151367,17.66802273966648,17.200193405151367,17.598346030270612,17600
2000-01-31,17.31963348388672,17.389310170316147,17.11060342459843,17.11060342459843,45700
2000-02-01,17.200193405151367,17.299731561431177,17.14047051138348,17.299731561431177,5500
2000-02-02,17.210142135620117,17.349495513236477,17.120557821438176,17.349495513236477,3500
2000-02-03,17.200193405151367,17.299731561431177,17.040932355103667,17.279823930175215,107900
2000-02-04,17.269866943359375,17.38931270896186,17.240005501958752,17.38931270896186,31400
2000-02-07,16.97126007080078,17.16038261704431,16.88167570679069,17.16038261704431,43800
2000-02-08,17.040931701660156,17.259915637078688,17.01107025592127,17.259915637078688,119600
2000-02-09,16.861766815185547,17.030981712386346,16.802043910291147,17.030981712386346,58400
2000-02-10,16.573095321655273,16.80203297474721,16.563141510651278,16.76221773073122,65200
2000-02-11,16.22472381591797,16.602968911012987,16.1351394512902,16.602968911012987,50400
2000-02-14,16.48351287841797,16.503420502667268,16.21475995105246,16.244621387426406,4900
2000-02-15,16.77217674255371,16.93143776800229,16.443700877566013,16.513377576199765,21200
2000-02-16,16.732357025146484,16.85180276238727,16.66268034508936,16.831895139513804,77400
2000-02-17,16.802034378051758,16.84184962539311,16.652727200521674,16.802034378051758,16400
2000-02-18,16.433744430541992,16.881665992852344,16.37402155556728,16.87171218035656,115300
2000-02-22,16.702499389648438,16.722407017049687,16.433746419731566,16.722407017049687,46900
2000-02-23,16.573095321655273,16.811986785751206,16.573095321655273,16.811986785751206,63100
2000-02-24,16.423799514770508,16.563152965198864,16.194861703352494,16.563152965198864,19500
2000-02-25,16.1351318359375,16.453653870946752,16.11522420874942,16.383977175788477,26700
2000-02-28,16.184907913208008,16.44370717873286,15.926108647683158,16.19486173111281,463900
2000-02-29,16.36406707763672,16.403882326000797,16.294390392999578,16.324251829272637,9100
